Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
18/03/2006,2005/06,Sheffield Weds,Preston,2,0,H,1,0,H,A Woolmer,8,6,6,3,10,17,5,9,1,5,0,0,20060318,English Second
18/03/2006,2005/06,Stoke,Burnley,1,0,H,0,0,D,M Fletcher,11,4,4,1,16,23,5,3,2,3,0,0,20060318,English Second
14/03/2006,2005/06,Preston,Ipswich,3,1,H,0,1,A,E Ilderton,12,6,8,3,10,12,5,2,1,2,0,1,20060314,English Second
13/03/2006,2005/06,Stoke,Crystal Palace,1,3,A,0,1,A,A Leake,21,9,8,5,13,11,8,3,1,0,0,0,20060313,English Second
11/03/2006,2005/06,Brighton,Preston,0,0,D,0,0,D,A Hall,10,16,3,5,15,16,4,8,1,3,0,0,20060311,English Second
11/03/2006,2005/06,Coventry,Sheffield United,2,0,H,2,0,H,K Stroud,6,10,5,4,22,11,6,9,3,0,0,0,20060311,English Second
11/03/2006,2005/06,Crewe,Southampton,1,1,D,0,0,D,P Robinson,15,11,8,4,10,4,2,5,0,0,0,0,20060311,English Second
11/03/2006,2005/06,Derby,Burnley,3,0,H,3,0,H,P Joslin,14,6,7,2,14,16,2,2,0,3,0,0,20060311,English Second
11/03/2006,2005/06,Hull,Plymouth,1,0,H,0,0,D,H Webb,19,14,8,11,18,13,6,5,1,2,0,0,20060311,English Second
11/03/2006,2005/06,Ipswich,Millwall,1,1,D,1,0,H,B Curson,11,12,6,8,8,15,3,7,1,3,0,1,20060311,English Second
11/03/2006,2005/06,Leeds,Norwich,2,2,D,1,0,H,C Foy,9,8,3,4,12,16,2,2,3,2,0,0,20060311,English Second
11/03/2006,2005/06,Luton,Leicester,1,2,A,0,1,A,A Bates,10,10,4,6,11,13,7,7,2,2,0,0,20060311,English Second
11/03/2006,2005/06,Reading,Watford,0,0,D,0,0,D,S Tanner,7,8,1,3,12,15,5,4,2,0,0,0,20060311,English Second
11/03/2006,2005/06,Sheffield Weds,QPR,1,1,D,1,1,D,A D'Urso,18,9,10,5,17,13,3,4,2,0,0,0,20060311,English Second
11/03/2006,2005/06,Wolves,Cardiff,2,0,H,1,0,H,G Salisbury,20,7,10,3,11,11,9,4,1,3,0,0,20060311,English Second
7/03/2006,2005/06,Plymouth,Preston,0,0,D,0,0,D,I Williamson,8,7,4,0,11,8,3,5,1,0,0,0,20060307,English Second
7/03/2006,2005/06,Wolves,Stoke,0,0,D,0,0,D,B Curson,4,11,0,3,12,13,3,9,0,1,0,0,20060307,English Second
4/03/2006,2005/06,Burnley,Reading,0,3,A,0,1,A,M Jones,8,9,5,6,14,11,5,3,1,0,0,0,20060304,English Second
4/03/2006,2005/06,Cardiff,Sheffield Weds,1,0,H,1,0,H,L Probert,8,13,3,6,9,7,6,11,0,0,0,0,20060304,English Second
4/03/2006,2005/06,Crystal Palace,Leeds,1,2,A,0,1,A,D Gallagher,9,6,6,5,10,15,10,5,0,0,0,0,20060304,English Second
4/03/2006,2005/06,Leicester,Hull,3,2,H,1,1,D,N Miller,14,9,6,4,7,8,5,4,0,1,0,0,20060304,English Second
4/03/2006,2005/06,Millwall,Luton,2,1,H,1,0,H,U Rennie,6,12,3,9,16,16,0,6,3,1,0,0,20060304,English Second
4/03/2006,2005/06,Norwich,Stoke,2,1,H,0,0,D,P Crossley,12,8,5,5,14,16,7,5,0,2,0,0,20060304,English Second
4/03/2006,2005/06,Plymouth,Brighton,1,0,H,1,0,H,P Joslin,11,4,7,1,16,17,6,1,0,4,0,0,20060304,English Second
4/03/2006,2005/06,QPR,Wolves,0,0,D,0,0,D,P Armstrong,4,6,1,4,13,11,4,0,0,2,0,0,20060304,English Second
4/03/2006,2005/06,Southampton,Coventry,1,1,D,0,0,D,P Dowd,13,7,7,4,13,18,6,6,0,1,0,0,20060304,English Second
4/03/2006,2005/06,Watford,Derby,2,2,D,1,1,D,A Leake,19,3,12,3,13,10,2,3,2,1,0,0,20060304,English Second
3/03/2006,2005/06,Sheffield United,Crewe,0,0,D,0,0,D,K Wright,19,5,10,1,14,11,12,2,0,1,0,0,20060303,English Second
25/02/2006,2005/06,Coventry,Burnley,1,0,H,0,0,D,E Ilderton,16,7,8,3,4,19,10,2,1,4,0,0,20060225,English Second
25/02/2006,2005/06,Crewe,Brighton,2,1,H,0,1,A,H Webb,9,10,6,6,9,20,7,4,0,0,0,0,20060225,English Second
25/02/2006,2005/06,Crystal Palace,Norwich,4,1,H,2,0,H,P Walton,10,1,6,1,6,14,7,5,1,1,0,0,20060225,English Second
25/02/2006,2005/06,Derby,Plymouth,1,0,H,1,0,H,K Wright,10,11,6,8,14,17,4,1,1,1,0,1,20060225,English Second
25/02/2006,2005/06,Hull,Wolves,2,3,A,0,1,A,I Williamson,19,10,10,5,11,14,7,1,0,5,0,0,20060225,English Second
25/02/2006,2005/06,Ipswich,Leicester,2,0,H,0,0,D,P Taylor,9,9,6,6,15,18,6,6,1,1,0,0,20060225,English Second
25/02/2006,2005/06,Leeds,Luton,2,1,H,0,0,D,K Hill,12,10,4,6,17,20,7,7,2,1,0,1,20060225,English Second
25/02/2006,2005/06,Reading,Preston,2,1,H,2,1,H,K Stroud,6,5,4,1,16,16,5,8,0,2,0,0,20060225,English Second
25/02/2006,2005/06,Sheffield United,QPR,2,3,A,2,1,H,K Friend,8,9,3,8,18,23,4,1,1,4,0,0,20060225,English Second
25/02/2006,2005/06,Southampton,Sheffield Weds,3,0,H,1,0,H,M Thorpe,14,14,10,7,16,14,5,3,1,1,0,0,20060225,English Second
25/02/2006,2005/06,Stoke,Millwall,2,1,H,1,1,D,C Webster,15,1,7,0,13,13,10,4,1,2,0,0,20060225,English Second
25/02/2006,2005/06,Watford,Cardiff,2,1,H,0,0,D,C Penton,19,5,10,1,16,11,9,3,0,2,0,0,20060225,English Second
18/02/2006,2005/06,Brighton,Watford,0,1,A,0,1,A,P Crossley,11,14,5,10,15,18,8,9,2,2,0,0,20060218,English Second
18/02/2006,2005/06,Cardiff,Hull,1,0,H,1,0,H,B Curson,8,8,3,4,15,12,5,6,1,1,0,0,20060218,English Second
18/02/2006,2005/06,Leicester,Leeds,1,1,D,1,1,D,R Olivier,14,9,6,4,7,17,3,5,1,2,1,0,20060218,English Second
18/02/2006,2005/06,Millwall,Crystal Palace,1,1,D,0,0,D,L Mason,7,11,2,6,11,16,4,3,2,1,0,0,20060218,English Second
18/02/2006,2005/06,Norwich,Derby,2,0,H,1,0,H,A Hall,9,10,3,5,18,15,6,3,2,1,0,0,20060218,English Second
18/02/2006,2005/06,Plymouth,Coventry,3,1,H,2,0,H,P Armstrong,16,13,11,11,13,10,5,3,0,3,0,0,20060218,English Second
18/02/2006,2005/06,Sheffield Weds,Sheffield United,1,2,A,0,2,A,N Miller,6,12,2,6,10,8,4,5,2,0,0,0,20060218,English Second
18/02/2006,2005/06,Wolves,Ipswich,1,0,H,0,0,D,A Woolmer,9,11,4,2,18,11,6,10,3,3,0,0,20060218,English Second
17/02/2006,2005/06,Luton,Reading,3,2,H,2,1,H,K Wright,11,8,5,3,21,17,4,4,2,4,0,0,20060217,English Second
15/02/2006,2005/06,Coventry,Sheffield Weds,2,1,H,1,0,H,R Styles,13,10,5,5,16,8,4,1,2,1,0,0,20060215,English Second
15/02/2006,2005/06,Southampton,Preston,0,0,D,0,0,D,C Penton,10,15,8,9,11,11,3,6,2,0,0,0,20060215,English Second
14/02/2006,2005/06,Burnley,Wolves,0,1,A,0,1,A,C Oliver,16,8,4,6,7,20,5,5,2,2,0,0,20060214,English Second
14/02/2006,2005/06,Crewe,Ipswich,1,2,A,1,1,D,A Leake,12,10,5,7,11,12,2,5,1,0,0,0,20060214,English Second
14/02/2006,2005/06,Crystal Palace,QPR,2,1,H,2,0,H,A Hall,8,3,4,2,12,9,5,5,1,2,0,0,20060214,English Second
14/02/2006,2005/06,Leeds,Watford,2,1,H,0,1,A,M Jones,15,6,9,3,13,22,7,7,1,2,0,2,20060214,English Second
14/02/2006,2005/06,Leicester,Derby,2,2,D,1,1,D,P Crossley,16,6,12,3,16,13,7,5,1,3,0,0,20060214,English Second
14/02/2006,2005/06,Luton,Cardiff,3,3,D,2,0,H,A Woolmer,11,11,7,7,15,10,3,4,1,1,0,0,20060214,English Second
14/02/2006,2005/06,Millwall,Hull,1,1,D,0,0,D,L Probert,12,13,4,5,6,23,3,5,1,2,1,0,20060214,English Second
14/02/2006,2005/06,Norwich,Brighton,3,0,H,1,0,H,M Thorpe,15,14,6,9,16,18,2,7,1,3,0,1,20060214,English Second
14/02/2006,2005/06,Sheffield United,Reading,1,1,D,1,1,D,M Halsey,16,7,10,7,9,8,6,8,0,0,0,0,20060214,English Second
14/02/2006,2005/06,Stoke,Plymouth,0,0,D,0,0,D,M Riley,3,4,2,1,10,11,4,3,1,2,0,0,20060214,English Second
11/02/2006,2005/06,Brighton,Leicester,1,2,A,0,2,A,S Tanner,8,5,3,4,19,22,5,3,2,2,1,0,20060211,English Second
11/02/2006,2005/06,Cardiff,Stoke,3,0,H,2,0,H,M Jones,6,12,5,4,17,16,4,4,2,1,0,0,20060211,English Second
11/02/2006,2005/06,Derby,Leeds,0,0,D,0,0,D,P Dowd,13,7,7,5,12,18,7,5,1,2,0,0,20060211,English Second
11/02/2006,2005/06,Hull,Norwich,1,1,D,1,0,H,J Moss,13,7,7,4,14,18,5,8,2,2,0,0,20060211,English Second
11/02/2006,2005/06,Ipswich,Burnley,2,1,H,0,1,A,D Deadman,24,9,12,4,7,15,3,2,1,4,0,1,20060211,English Second
11/02/2006,2005/06,Plymouth,Sheffield United,0,0,D,0,0,D,C Penton,8,11,5,7,9,14,5,3,2,0,0,0,20060211,English Second
11/02/2006,2005/06,Preston,Luton,5,1,H,1,0,H,D Drysdale,13,7,9,5,15,15,7,7,2,2,0,1,20060211,English Second
11/02/2006,2005/06,QPR,Millwall,1,0,H,0,0,D,A Wiley,9,3,1,2,18,23,11,5,2,3,0,1,20060211,English Second
11/02/2006,2005/06,Sheffield Weds,Crystal Palace,0,0,D,0,0,D,K Wright,9,9,3,3,15,17,6,6,0,2,0,0,20060211,English Second
11/02/2006,2005/06,Watford,Coventry,4,0,H,1,0,H,T Kettle,15,3,8,2,18,15,4,4,2,3,0,0,20060211,English Second
11/02/2006,2005/06,Wolves,Crewe,1,1,D,1,1,D,L Mason,12,10,5,5,9,6,12,3,0,0,0,0,20060211,English Second
10/02/2006,2005/06,Reading,Southampton,2,0,H,2,0,H,A D'Urso,10,10,6,4,6,9,8,1,0,1,0,0,20060210,English Second
6/02/2006,2005/06,Sheffield United,Watford,1,4,A,0,1,A,A Hall,9,16,5,11,16,24,4,5,2,2,1,0,20060206,English Second
5/02/2006,2005/06,Norwich,Ipswich,1,2,A,1,1,D,K Stroud,13,18,5,9,17,12,8,6,2,1,0,0,20060205,English Second
4/02/2006,2005/06,Burnley,Plymouth,1,0,H,1,0,H,T Kettle,5,11,3,8,16,15,3,6,0,0,0,0,20060204,English Second
4/02/2006,2005/06,Coventry,Brighton,2,0,H,1,0,H,U Rennie,9,12,7,4,10,15,5,3,1,0,0,0,20060204,English Second
4/02/2006,2005/06,Crewe,Reading,3,4,A,1,3,A,C Webster,14,19,8,11,10,8,5,3,0,0,1,0,20060204,English Second
4/02/2006,2005/06,Crystal Palace,Cardiff,1,0,H,0,0,D,A Bates,6,2,3,1,8,9,9,3,0,1,1,0,20060204,English Second
4/02/2006,2005/06,Leeds,QPR,2,0,H,1,0,H,P Walton,9,8,3,3,16,9,7,3,2,1,0,0,20060204,English Second
4/02/2006,2005/06,Leicester,Wolves,1,0,H,0,0,D,L Probert,9,13,6,6,9,13,6,5,0,0,0,0,20060204,English Second
4/02/2006,2005/06,Luton,Hull,2,3,A,1,3,A,K Friend,19,7,10,5,17,14,10,6,0,3,0,0,20060204,English Second
4/02/2006,2005/06,Millwall,Sheffield Weds,0,1,A,0,0,D,S Tanner,8,11,6,6,17,19,3,3,1,4,0,0,20060204,English Second
4/02/2006,2005/06,Southampton,Derby,0,0,D,0,0,D,P Taylor,6,17,5,13,7,11,4,7,0,0,0,0,20060204,English Second
4/02/2006,2005/06,Stoke,Preston,0,0,D,0,0,D,B Curson,3,8,2,3,16,17,0,6,1,3,1,0,20060204,English Second
1/02/2006,2005/06,Derby,Sheffield United,0,1,A,0,1,A,I Williamson,12,12,9,6,8,18,3,5,2,4,1,0,20060201,English Second
31/01/2006,2005/06,Brighton,Burnley,0,0,D,0,0,D,K Wright,7,3,4,0,15,18,3,3,0,3,0,0,20060131,English Second
31/01/2006,2005/06,Cardiff,Millwall,1,1,D,1,0,H,A Marriner,21,3,4,1,9,16,11,2,1,4,0,0,20060131,English Second
31/01/2006,2005/06,Hull,Coventry,1,2,A,1,0,H,A Woolmer,19,10,9,5,12,19,3,4,4,3,0,0,20060131,English Second
31/01/2006,2005/06,Ipswich,Leeds,1,1,D,0,0,D,P Crossley,13,9,7,4,7,9,7,10,1,2,0,0,20060131,English Second
31/01/2006,2005/06,Plymouth,Southampton,2,1,H,1,0,H,A Hall,6,7,3,5,15,14,2,2,1,2,0,0,20060131,English Second
31/01/2006,2005/06,Preston,Crystal Palace,2,0,H,1,0,H,E Ilderton,16,8,9,4,11,13,6,6,3,4,0,0,20060131,English Second
31/01/2006,2005/06,QPR,Leicester,2,3,A,1,1,D,M Thorpe,4,8,2,4,24,11,4,2,2,3,0,0,20060131,English Second
31/01/2006,2005/06,Reading,Norwich,4,0,H,2,0,H,L Mason,10,6,7,2,7,13,4,1,0,3,0,0,20060131,English Second
31/01/2006,2005/06,Sheffield Weds,Luton,0,2,A,0,0,D,P Armstrong,14,8,6,4,12,23,3,4,1,2,0,0,20060131,English Second
28/01/2006,2005/06,Watford,Crewe,4,1,H,2,0,H,K Friend,22,6,10,6,16,11,12,1,0,0,0,0,20060128,English Second
25/01/2006,2005/06,Southampton,Crystal Palace,0,0,D,0,0,D,A Marriner,14,11,6,6,12,15,2,5,1,1,0,0,20060125,English Second
24/01/2006,2005/06,Plymouth,Leicester,1,0,H,0,0,D,A Woolmer,9,7,5,5,13,14,5,7,1,1,0,0,20060124,English Second
21/01/2006,2005/06,Burnley,Preston,0,2,A,0,1,A,P Taylor,5,5,2,2,21,14,2,4,2,2,0,0,20060121,English Second
21/01/2006,2005/06,Coventry,Derby,6,1,H,1,1,D,G Salisbury,11,13,6,6,19,5,4,8,3,1,0,0,20060121,English Second
21/01/2006,2005/06,Crewe,Plymouth,1,2,A,0,2,A,D Drysdale,9,11,4,7,9,11,3,5,1,1,0,0,20060121,English Second
21/01/2006,2005/06,Leeds,Sheffield Weds,3,0,H,0,0,D,D Gallagher,13,7,6,3,11,15,12,6,1,2,0,0,20060121,English Second
21/01/2006,2005/06,Leicester,Cardiff,1,2,A,1,1,D,N Swarbrick,23,10,10,8,13,10,12,5,0,1,0,0,20060121,English Second
21/01/2006,2005/06,Luton,QPR,2,0,H,1,0,H,R Beeby,9,9,3,4,13,14,9,6,1,2,0,0,20060121,English Second
21/01/2006,2005/06,Millwall,Wolves,0,0,D,0,0,D,C Penton,7,5,7,3,10,9,6,4,2,0,0,0,20060121,English Second
21/01/2006,2005/06,Norwich,Watford,2,3,A,1,0,H,M Atkinson,13,22,6,17,10,17,5,6,0,0,0,0,20060121,English Second
21/01/2006,2005/06,Sheffield United,Brighton,3,1,H,0,0,D,E Ilderton,16,5,8,1,7,13,3,3,1,1,0,0,20060121,English Second
21/01/2006,2005/06,Southampton,Ipswich,0,2,A,0,1,A,S Tanner,9,6,5,5,18,8,5,8,2,4,0,0,20060121,English Second
21/01/2006,2005/06,Stoke,Hull,0,3,A,0,1,A,A D'Urso,19,9,11,6,14,21,6,8,3,4,0,0,20060121,English Second
20/01/2006,2005/06,Crystal Palace,Reading,1,1,D,0,0,D,T Kettle,14,15,11,6,13,8,7,8,2,0,0,0,20060120,English Second
16/01/2006,2005/06,Watford,Stoke,1,0,H,0,0,D,P Crossley,15,9,7,2,15,11,9,5,0,0,0,0,20060116,English Second
14/01/2006,2005/06,Brighton,Leeds,2,1,H,1,1,D,A D'Urso,9,10,2,2,19,21,8,7,3,2,0,0,20060114,English Second
14/01/2006,2005/06,Cardiff,Burnley,3,0,H,0,0,D,D Drysdale,11,5,8,2,8,21,4,5,1,2,0,0,20060114,English Second
14/01/2006,2005/06,Derby,Crewe,5,1,H,2,0,H,D Deadman,24,9,17,4,10,1,16,5,0,1,0,0,20060114,English Second
14/01/2006,2005/06,Hull,Crystal Palace,1,2,A,1,2,A,C Webster,14,16,6,11,10,11,3,7,2,1,0,0,20060114,English Second
14/01/2006,2005/06,Ipswich,Sheffield United,1,1,D,0,0,D,C Penton,7,10,4,6,15,15,2,6,1,2,0,0,20060114,English Second
14/01/2006,2005/06,Plymouth,Norwich,1,1,D,1,0,H,A Penn,17,15,10,5,7,21,5,7,1,2,0,0,20060114,English Second
14/01/2006,2005/06,Preston,Millwall,2,0,H,1,0,H,J Moss,13,7,8,4,16,9,6,1,2,2,0,0,20060114,English Second
14/01/2006,2005/06,QPR,Southampton,1,0,H,1,0,H,M Jones,10,5,6,3,19,18,3,2,0,1,0,0,20060114,English Second
14/01/2006,2005/06,Reading,Coventry,2,0,H,0,0,D,A Bates,9,8,5,2,10,15,7,8,1,1,0,0,20060114,English Second
14/01/2006,2005/06,Sheffield Weds,Leicester,2,1,H,2,1,H,E Ilderton,3,10,3,4,8,9,2,6,1,2,0,0,20060114,English Second
13/01/2006,2005/06,Wolves,Luton,2,1,H,0,0,D,M Dean,12,6,5,4,20,17,3,5,1,1,0,0,20060113,English Second
3/01/2006,2005/06,Hull,Sheffield United,1,3,A,1,2,A,M Thorpe,15,16,7,9,10,11,8,6,1,2,0,0,20060103,English Second
2/01/2006,2005/06,Coventry,Wolves,2,0,H,2,0,H,E Ilderton,7,23,2,12,5,15,2,13,0,4,0,0,20060102,English Second
2/01/2006,2005/06,Crystal Palace,Leicester,2,0,H,0,0,D,C Penton,15,11,9,5,16,17,7,1,0,4,0,0,20060102,English Second
2/01/2006,2005/06,Luton,Watford,1,2,A,0,2,A,I Williamson,7,5,3,3,15,16,5,1,1,2,0,1,20060102,English Second
2/01/2006,2005/06,Millwall,Derby,2,1,H,0,0,D,M Atkinson,13,8,6,5,17,7,6,5,0,0,0,0,20060102,English Second
2/01/2006,2005/06,Norwich,Preston,0,3,A,0,1,A,N Miller,5,14,3,6,13,8,3,6,1,0,0,0,20060102,English Second
2/01/2006,2005/06,Plymouth,Leeds,0,3,A,0,0,D,P Taylor,7,8,5,7,15,13,5,10,0,0,0,0,20060102,English Second
2/01/2006,2005/06,QPR,Burnley,1,1,D,1,1,D,K Stroud,11,8,4,6,13,18,6,2,0,2,0,0,20060102,English Second
2/01/2006,2005/06,Reading,Cardiff,5,1,H,2,0,H,R Olivier,12,8,9,6,4,7,8,3,0,1,0,0,20060102,English Second
2/01/2006,2005/06,Sheffield Weds,Crewe,3,0,H,1,0,H,A D'Urso,14,2,6,1,11,9,6,3,1,1,0,0,20060102,English Second
2/01/2006,2005/06,Southampton,Brighton,2,1,H,1,1,D,M Riley,23,8,18,5,15,15,14,2,0,0,0,0,20060102,English Second
2/01/2006,2005/06,Stoke,Ipswich,2,2,D,1,2,A,L Probert,17,13,9,8,16,13,11,5,2,0,0,0,20060102,English Second
31/12/2005,2005/06,Brighton,Millwall,1,2,A,1,0,H,M Thorpe,8,4,4,3,16,19,5,6,2,3,0,0,20051231,English Second
31/12/2005,2005/06,Burnley,Sheffield Weds,1,2,A,0,1,A,A Woolmer,7,9,2,5,9,9,6,5,0,1,0,0,20051231,English Second
31/12/2005,2005/06,Cardiff,Southampton,2,1,H,2,1,H,C Foy,11,4,7,3,9,11,11,6,1,2,0,0,20051231,English Second
31/12/2005,2005/06,Crewe,QPR,3,4,A,3,2,H,K Wright,12,17,9,13,10,12,0,7,1,0,0,0,20051231,English Second
31/12/2005,2005/06,Derby,Reading,2,2,D,1,1,D,B Curson,9,12,5,7,14,9,2,7,1,0,1,0,20051231,English Second
31/12/2005,2005/06,Ipswich,Luton,1,0,H,0,0,D,A D'Urso,10,13,6,5,9,21,3,7,0,2,0,0,20051231,English Second
31/12/2005,2005/06,Leeds,Hull,2,0,H,1,0,H,A Hall,21,14,11,7,14,13,7,11,1,0,0,0,20051231,English Second
31/12/2005,2005/06,Leicester,Norwich,0,1,A,0,0,D,A Leake,14,9,5,3,16,22,4,4,4,1,0,0,20051231,English Second
31/12/2005,2005/06,Preston,Coventry,3,1,H,3,0,H,L Probert,16,7,9,3,15,7,12,7,1,1,0,0,20051231,English Second
31/12/2005,2005/06,Sheffield United,Stoke,2,1,H,1,0,H,L Mason,9,10,5,5,8,6,2,8,3,1,0,0,20051231,English Second
31/12/2005,2005/06,Watford,Crystal Palace,1,2,A,0,1,A,P Dowd,10,9,6,6,18,19,5,8,1,4,0,0,20051231,English Second
31/12/2005,2005/06,Wolves,Plymouth,1,1,D,1,1,D,P Armstrong,22,8,8,2,10,6,8,5,1,1,0,0,20051231,English Second
28/12/2005,2005/06,Coventry,Crewe,1,1,D,1,0,H,P Melin,9,14,3,6,12,9,6,10,4,1,1,0,20051228,English Second
28/12/2005,2005/06,Crystal Palace,Derby,2,0,H,2,0,H,K Stroud,6,6,2,3,13,9,5,8,2,2,0,0,20051228,English Second
28/12/2005,2005/06,Hull,Ipswich,2,0,H,0,0,D,C Oliver,16,9,13,2,11,2,5,3,1,0,0,0,20051228,English Second
28/12/2005,2005/06,Luton,Brighton,3,0,H,2,0,H,A Bates,12,3,9,1,13,13,3,5,1,2,0,0,20051228,English Second
28/12/2005,2005/06,Millwall,Watford,0,0,D,0,0,D,A Marriner,4,9,1,3,13,15,4,3,2,3,0,0,20051228,English Second
28/12/2005,2005/06,Norwich,Burnley,2,1,H,2,0,H,C Penton,14,14,6,6,14,12,3,5,3,0,0,0,20051228,English Second
28/12/2005,2005/06,QPR,Cardiff,1,0,H,0,0,D,M Thorpe,10,6,5,3,9,14,8,1,1,1,0,0,20051228,English Second
28/12/2005,2005/06,Reading,Leicester,2,0,H,0,0,D,A Wiley,5,2,3,1,13,14,4,3,4,2,0,0,20051228,English Second
28/12/2005,2005/06,Sheffield Weds,Wolves,0,2,A,0,1,A,M Jones,11,5,2,3,7,14,5,5,3,2,0,0,20051228,English Second
28/12/2005,2005/06,Southampton,Sheffield United,0,1,A,0,0,D,P Crossley,12,8,5,6,7,12,8,4,1,4,0,0,20051228,English Second
28/12/2005,2005/06,Stoke,Leeds,0,1,A,0,0,D,M Halsey,7,4,2,1,9,10,8,3,2,0,0,0,20051228,English Second
26/12/2005,2005/06,Brighton,QPR,1,0,H,1,0,H,R Styles,10,6,7,2,9,14,4,8,3,2,0,0,20051226,English Second
26/12/2005,2005/06,Burnley,Stoke,1,0,H,0,0,D,N Miller,8,11,2,4,15,3,9,1,3,0,0,0,20051226,English Second
26/12/2005,2005/06,Cardiff,Plymouth,0,2,A,0,0,D,L Probert,5,8,2,6,18,20,7,7,2,2,1,0,20051226,English Second
26/12/2005,2005/06,Crewe,Hull,2,2,D,2,1,H,E Ilderton,12,9,8,5,5,7,5,3,1,2,0,0,20051226,English Second
26/12/2005,2005/06,Derby,Luton,1,1,D,0,0,D,P Taylor,10,8,6,4,12,18,4,9,2,1,0,0,20051226,English Second
26/12/2005,2005/06,Ipswich,Crystal Palace,0,2,A,0,1,A,A Woolmer,8,10,5,6,13,18,8,6,3,6,0,2,20051226,English Second
26/12/2005,2005/06,Leeds,Coventry,3,1,H,1,0,H,C Webster,7,15,2,5,17,9,2,4,3,1,0,0,20051226,English Second
26/12/2005,2005/06,Leicester,Millwall,1,1,D,0,1,A,G Salisbury,19,5,8,4,11,22,9,5,1,5,1,1,20051226,English Second
26/12/2005,2005/06,Preston,Sheffield Weds,0,0,D,0,0,D,C Foy,12,11,7,5,13,13,6,3,0,1,0,0,20051226,English Second
26/12/2005,2005/06,Sheffield United,Norwich,1,3,A,1,1,D,T Kettle,11,8,4,4,10,21,6,2,2,6,0,0,20051226,English Second
26/12/2005,2005/06,Watford,Southampton,3,0,H,2,0,H,R Beeby,6,8,3,5,15,7,1,9,0,0,0,0,20051226,English Second
26/12/2005,2005/06,Wolves,Reading,0,2,A,0,1,A,S Tanner,12,12,3,6,8,13,3,5,0,0,0,0,20051226,English Second
19/12/2005,2005/06,QPR,Coventry,0,1,A,0,0,D,U Rennie,7,1,3,0,9,19,5,4,2,2,0,0,20051219,English Second
17/12/2005,2005/06,Burnley,Watford,4,1,H,2,0,H,E Ilderton,10,8,8,5,6,13,5,7,2,0,0,0,20051217,English Second
17/12/2005,2005/06,Cardiff,Derby,0,0,D,0,0,D,P Crossley,10,6,5,3,5,15,3,3,0,1,0,0,20051217,English Second
17/12/2005,2005/06,Leicester,Crewe,1,1,D,0,1,A,A Marriner,22,5,12,2,8,16,13,2,1,2,1,0,20051217,English Second
17/12/2005,2005/06,Luton,Stoke,2,3,A,1,1,D,T Kettle,14,6,7,5,14,18,4,4,2,3,0,0,20051217,English Second
17/12/2005,2005/06,Millwall,Reading,0,2,A,0,1,A,A Hall,12,12,6,7,11,18,4,6,1,1,1,0,20051217,English Second
17/12/2005,2005/06,Norwich,Southampton,3,1,H,1,1,D,A Bates,22,9,12,6,15,13,12,4,0,3,0,0,20051217,English Second
17/12/2005,2005/06,Plymouth,Crystal Palace,2,0,H,1,0,H,R Beeby,11,9,5,4,9,21,6,3,3,5,0,0,20051217,English Second
17/12/2005,2005/06,Sheffield Weds,Ipswich,0,1,A,0,0,D,I Williamson,8,9,4,4,13,7,5,5,0,1,0,0,20051217,English Second
17/12/2005,2005/06,Wolves,Leeds,1,0,H,1,0,H,C Foy,10,3,1,2,14,15,5,6,2,3,0,1,20051217,English Second
16/12/2005,2005/06,Brighton,Hull,2,1,H,2,1,H,K Stroud,6,5,2,3,8,9,1,7,2,0,0,0,20051216,English Second
16/12/2005,2005/06,Preston,Sheffield United,0,0,D,0,0,D,B Curson,12,7,5,3,16,14,5,3,1,1,0,0,20051216,English Second
11/12/2005,2005/06,Southampton,Luton,1,0,H,1,0,H,L Probert,9,12,4,5,19,18,4,10,2,3,1,0,20051211,English Second
10/12/2005,2005/06,Coventry,Millwall,1,0,H,1,0,H,A Leake,20,14,8,9,13,13,9,4,0,0,0,1,20051210,English Second
10/12/2005,2005/06,Crewe,Norwich,1,2,A,1,0,H,P Joslin,8,16,4,10,11,17,3,4,0,0,0,0,20051210,English Second
10/12/2005,2005/06,Crystal Palace,Wolves,1,1,D,1,1,D,M Thorpe,12,9,5,5,9,15,6,10,2,2,0,0,20051210,English Second
10/12/2005,2005/06,Derby,Preston,1,1,D,0,0,D,E Ilderton,9,14,7,9,11,9,2,7,0,4,0,0,20051210,English Second
10/12/2005,2005/06,Hull,Sheffield Weds,1,0,H,0,0,D,M Atkinson,8,10,2,2,12,14,2,5,0,1,0,0,20051210,English Second
10/12/2005,2005/06,Ipswich,QPR,2,2,D,1,2,A,M Messias,13,8,7,3,13,18,9,4,2,2,0,0,20051210,English Second
10/12/2005,2005/06,Leeds,Cardiff,0,1,A,0,1,A,G Salisbury,10,7,4,3,12,12,2,4,4,2,0,0,20051210,English Second
10/12/2005,2005/06,Reading,Brighton,5,1,H,1,0,H,P Taylor,8,2,6,1,11,19,8,0,1,3,0,1,20051210,English Second
10/12/2005,2005/06,Sheffield United,Burnley,3,0,H,2,0,H,C Webster,15,5,9,4,4,4,9,2,0,0,0,0,20051210,English Second
